Token.ID	Variety	Corpus	Speaker	Speaker.sex	Speaker.YOB	Context	Inclusion	Inclusion.comments	Semantics	Response.variable	Verb.form	Verb.particle	Recipient	Recipient.head	Recipient.type	Recipient.animacy	Recipient.definiteness	Recipient.length	Recipient.coordinated	Recipient.quantified.pronoun	Recipient.contains.contraction	Recipient.contains.acronym	Recipient.contains.multiword.number	Recipient.contains.potentially.relevant.like	Theme	Theme.head	Theme.type	Theme.animacy	Theme.definiteness	Theme.length	Theme.coordinated	Theme.quantified.pronoun	Theme.rate.expression	Theme.contains.contraction	Theme.contains.acronym	Theme.contains.multiword.number	Theme.contains.potentially.relevant.like	Recipient.lemma	Recipient.inlist	Theme.lemma	Theme.inlist
dat-2690	US	SWBD	1386	F	1958	A: Yeah, and, uh, and then the people that have it, it does seem that there are, are some drugs that are there that, you know, they keep holding back. If you, if I were dying, I'm not sure I would care. //B: I, I, give me cyanide. I mean, [laughter] #is it (( )),# //A: #Yeah, right.# [laughter] I'll take anything -- //B: Uh-huh.	y	NA	T	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	cyanide	cyanide	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	cyanide	TRUE
dat-2691	US	SWBD	1394	F	1931	A: -- and I think that, uh, she was trying to, uh, give me something to kind of make me get a message of some kind [laughter].	y	NA	A	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	something	something	I	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	something	TRUE
dat-2693	US	SWBD	1404	F	1968	A:  -- and we went down there and these kids wanted anything that was made that was American. Lee jeans, your coats, your shoes, anything that you brought with you and they'd give you things because -- //B:  Uh-huh.	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	things	things	N	I	Indefinite	1	0	0	0	0	0	0	0	you	TRUE	things	TRUE
dat-2694	US	SWBD	1408	F	1961	B:  Yeah, give -- //A:  Because you couldn't pick up #on it if you just# ... //B:  -- #give me comedies.# I'll, I'll watch those. //A:  Yeah {faint}. //B:  I like those.	y	NA	A	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	comedies	comedies	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	comedies	TRUE
dat-2695	US	SWBD	1408	F	1961	B: -- and I thoroughly enjoyed that, and now it's like, give me computer -- //A: Huh. //B: -- and consequently I am the person that everybody comes to, at work.	y	NA	T	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	computer	computer	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	computer	TRUE
dat-2696	US	SWBD	1408	F	1961	A: [Laughter] Oh, boy. //B: It's fun, I like that, and plus there's a guy at work that he and I trade different games, like he's like, Well, what do you have, and I'll give you this -- //A: Uh-huh.	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	this	this	D	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	this	TRUE
dat-2697	US	SWBD	1410	F	1955	the prostate and there's only one test that just recently got developed, uh, a blood in-, antigen, uh, antibody test for the antigen in the blood and that's fairly recent. And yet men have been dying from prostate cancer for years. //B:  They've not really given it attention either, yeah.	y	NA	A	D	given	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	attention	attention	N	I	Indefinite	1	0	0	0	0	0	0	0	it	TRUE	attention	TRUE
dat-2698	US	SWBD	1438	M	1959	A: -- you know, subtitles. //B: I mean, for some people, that's just, you know, that's out of the question, you know. You give it subtitles, they won't watch,	y	NA	A	D	give	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	subtitles	subtitles	N	I	Indefinite	1	0	0	0	0	0	0	0	it	TRUE	subtitle	TRUE
dat-2699	US	SWBD	1438	M	1959	B: -- uh, you know, I think they, they ought to make more of an emphasis on, on convenience as opposed to, uh, to, uh, you know, trying to give people money for it. //A: Yeah, I know. I know if they did something like that at work, if they separated paper. Where I work they don't even separate the paper.	y	NA	T	D	give	NA	people	people	N	A	Indefinite	1	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	people	TRUE	money	TRUE
dat-2700	US	SWBD	1446	M	1969	A: And they're covering my, they're paying me, uh, uh, a little bit a month to go to school. And then they're, they're paying, they're also paying my ins-, uh, giving me insurance, full insurance. #Uh,# //B: #Uh-huh.# //A: so, #that makes, yeah,#	y	NA	A	D	giving	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	insurance	insurance	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	insurance	TRUE
dat-2701	US	SWBD	1463	M	1955	B: #as opposed# to being terribly sympathetic to the government. Although the yo-, you've got to give them credit. They do a great job of showing both sides of the story, and, uh, they aren't afraid to poke fun at themselves either.	y	NA	A	D	give	NA	them	them	P	C	Definite	1	0	0	0	0	0	0	credit	credit	N	I	Indefinite	1	0	0	0	0	0	0	0	them	TRUE	credit	TRUE
dat-2702	US	SWBD	1464	M	1959	B: #Uh-huh.# //A: -- keep giving them chances. //B: Yeah. //@@A: Uh, let's see, so the other question that they wanted was whether the	y	NA	A	D	giving	NA	them	them	P	I	Definite	1	0	0	0	0	0	0	chances	chances	N	I	Indefinite	1	0	0	0	0	0	0	0	them	TRUE	chance	TRUE
dat-2703	US	SWBD	1481	F	1935	A: Uh, I do have my radio going most of the day though, so about every hour it breaks in and gives me news too, you know. //B: Okay. #Do you# --	y	NA	A	D	gives	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	news	news	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	news	TRUE
dat-2704	US	SWBD	1496	M	1970	A: Yeah. //B: I'll give it that. It is fun to play. #If you don't value your# -- //A: #You've played it then?# //B: -- very much. But, you know, I don't think rugby will ever be professional	y	NA	A	D	give	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	that	that	D	I	Definite	1	0	0	0	0	0	0	0	it	TRUE	that	TRUE
dat-2705	US	SWBD	1502	F	1962	B: Because they just give you ton, now I've got a big basket full in the refrigerator. //A: That's right, that's right. Well, now I've gotten to where I say, don't put any of that in [laughter]. Cause it just leaves me with having to dispose	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	ton	ton	N	I	Indefinite	1	0	0	0	0	0	0	0	you	TRUE	ton	TRUE
dat-2706	US	SWBD	1504	F	1943	A:  We have a Golden Retriever. //B:  Oh, we, that's what we had. //A:  Oh, really. //B:  Yeah, we loved them.  //A:  Yeah, she's a mess #[laughter].# //B:  #Yeah,# they, uh, we had, as I say, two, and then, uh, gave, uh, the kids' grandparents one, and they got another one, and so, I mean, there've been four sort of in the family around.	y	NA	T	D	gave	NA	the kids' grandparents	grandparents	N	A	Definite	3	0	0	0	0	0	0	one	one	I	A	Indefinite	1	0	0	0	0	0	0	0	grandparents	TRUE	one	TRUE
dat-2707	US	SWBD	1525	M	1959	B: Yeah, here in Georgia when they have the jury involved in sentencing, like in a capital case, the prosecution is not allowed to say that if you, if you give them life, he'll be out in seven years. That's against the rules.	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	life	life	N	I	Indefinite	1	0	0	0	0	0	0	0	them	TRUE	life	TRUE
dat-2708	US	SWBD	1533	M	1965	B: But, uh, I don't know. It's, it's an interesting issue. There's, like you say, in Texas there's been quite a few and, and in Florida in the last few years, I think there's been a lot. I can't, I, you know, I can't give you figures but, uh, //	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	figures	figures	N	I	Indefinite	1	0	0	0	0	0	0	0	you	TRUE	figures	TRUE
dat-2709	US	SWBD	1549	M	1950	A: But, they say [laughter], uh, they always forget you. [laughter] Every year they mess it up and forget to give me credit, uh, or shall I say five out of the last six years. [inhaling] So I called in and, uh, at first I got kind of upset [laughter] but now,	y	NA	A	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	credit	credit	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	credit	TRUE
dat-2710	US	SWBD	1556	M	1961	B: A lot of academic jobs give you that, but on the other hand, state retirement, if you work for a state university can be very secure in taking good care of you. //A: Really.	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	that	that	D	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	that	TRUE
dat-2711	US	SWBD	1561	M	1951	A: And so I have a lot of job experience and my instructor thrives on that because he can just tell me what he wants and he can give me access and tell me what to do and just turn me loose --	y	NA	A	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	access	access	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	access	TRUE
dat-2712	US	SWBD	1602	F	1963	B: Yeah. And so, idiots as we were, neither one of us knew much about cars, we, you know, they told us we just had to have one and we bought one. We didn't no more need no new engine, give me break, [laughter] you know. //A: Huh.	y	NA	A	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	break	break	N	I	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	break	TRUE
dat-2713	US	SWBD	1624	M	1943	A: Uh-huh. //B: -- and that's because they will give us containers, you know, certain colors of bins and stuff to put cans and papers and so on in. That all makes sense, but if you don't want to recycle, you can say, I don't want to recycle and save a dollar and a half a month.	y	NA	T	D	give	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	containers	containers	N	I	Indefinite	1	0	0	0	0	0	0	0	us	TRUE	containers	TRUE
dat-2714	US	SWBD	1626	F	1953	B: #I# think that that's right. I think, I think a lot of that right there. And, and I think that that's where you come into the private schools. The private schools have more power, you know. I mean, because in public schools, these people really don't have any authority to do anything. Or to really punish these kids in any way. I mean, they can't even hardly give them detention, you know, without #having to call# -- //A: #Well, maybe they'll make them,#	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	detention	detention	N	I	Indefinite	1	0	0	0	0	0	0	0	them	TRUE	detention	TRUE
dat-2715	US	SWBD	1643	M	1955	where I work, I work for a defense contractor. And there's a big push on for recycling, uh, paper materials, you know, computer output paper and also to decrease the amount of, uh, Styrofoam usage because of the, uh, [whistling] the process involved in Styrofoam and, and the whole eco issue and that. And, and they're very proactive and, uh, matter of fact, they give you discounts if you use, [istling] uh, china wear rather than, uh, Styrofoam stuff, so. So, i-, i-, it's incentives like that that get people people more conscious of it. I think that's, that's what they need to do. Be more ((proactive)) like that.	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	discounts	discounts	N	I	Indefinite	1	0	0	0	0	0	0	0	you	TRUE	discount	TRUE
dat-2716	US	SWBD	1651	M	1969	it seemed like the nursing home didn't want to deal wi-, her anymore -- //A: Sure. //B: -- and so they gave her drugs to keep her #asleep.#	y	NA	T	D	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	drugs	drugs	N	I	Indefinite	1	0	0	0	0	0	0	0	her	TRUE	drug	TRUE
dat-2717	US	SWBD	1697	F	1940	to pick him up. And I kept thinking that she was going to get picked up, she was going to pick him up because she only lives in like two blocks away from the school. I was trying to get my husband to come and pick him up and all that kind of stuff. And he had a hundred and four fever. They couldn't, uh, give him anything because they're not allowed to at school and #everything.#	y	NA	T	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	anything	anything	I	I	Indefinite	1	0	0	0	0	0	0	0	him	TRUE	anything	TRUE
dat-2718	US	SWBD	1002	F	1963	A: You have different telephone numbers that you can dial, and then you dial in an access code and it will, depending on what topic you called in to hear about whether it was the news or the weather or a soap opera update, it will give you, um, updated information. So, that can give you, you know, current news updates, current weather updates, things like that and it's, it's offered through the local phone company free of charge. So, that's, //B: Huh.	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	updated information	information	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	information	TRUE
dat-2719	US	SWBD	1004	F	1958	A: W-, well anyway I guess we're supposed to discuss this, uh, subject, what do you think? [Laughter]. //B: Well, I never gave it any thought myself [laughter]. //A: [Laughter]. //B: I was hoping you could tell me what you thought.	y	NA	A	D	gave	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	any thought	thought	N	I	Indefinite	2	0	0	0	0	0	0	0	it	TRUE	thought	TRUE
dat-2720	US	SWBD	1010	M	1932	B: Yeah, it has. //A: It sure has and I, I'd like to try this thing every once in a while. I thought I'd give it a try this afternoon being so rainy I'm locked in up here anyway so, //B: [Laughter].	y	NA	A	D	give	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	a try	try	N	I	Indefinite	2	0	0	0	0	0	0	0	it	TRUE	try	TRUE
dat-2721	US	SWBD	1010	M	1932	almost any other field, you know, for, //B: Exactly. //A: as a, as a entry level. And I'm not saying that we should give them the world, either, but I think we ought to pay them a little more money. //B: Uh-huh.	y	NA	T	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	the world	world	N	L	Definite	2	0	0	0	0	0	0	0	them	TRUE	world	TRUE
dat-2722	US	SWBD	1010	M	1932	A: But, uh, it's been nice, uh, like I really appreciate talking with you and, //B: Nice talking to you too. //A: I thought I'd give you a call on my lunch time here today and, //B: Well, I appreciate it. //A: worked out good. Ye-,	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a call	call	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	call	TRUE
dat-2723	US	SWBD	1014	F	1947	B: the construction corps that went out and did things. That was great, it was needed, it gave some folks some jobs, and we got some great public works out of it. But, um, I don't see that as being necessary now. I can see it being done, uh, on a regular schedule.	y	NA	A	D	gave	NA	some folks	folks	N	A	Indefinite	2	0	0	0	0	0	0	some jobs	jobs	N	I	Indefinite	2	0	0	0	0	0	0	0	folk	TRUE	job	TRUE
dat-2724	US	SWBD	1014	F	1947	A: # I've # been back up for a reunion. //B: That, that may give you a clue. //A: It does, yeah, um, but its', but it's an experience I wouldn't change, I mean my husband, um, grew up in, um, a majority, uh, WASP, southern Ohio, you know.	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a clue	clue	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	clue	TRUE
dat-2725	US	SWBD	1016	F	1945	and so forth. I thought it had some nice, well thought out, uh, parts to it. //A: Uh-huh. //B: She gave him an F on that paper. And I thought, well now, here you have a student who is trying to pass, who is struggling with your subject and you give them an F on something that doesn't seem that bad to me. What are you telling that student? You're telling them that, hey, you might as well forget it, #you know.#	y	NA	A	D	gave	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	an F	F	N	I	Indefinite	2	0	0	0	0	0	0	0	him	TRUE	f	TRUE
dat-2726	US	SWBD	1016	F	1945	far as the surroundings, that seemed okay. //A: Uh-huh. //B: But, um, we kind of thought that maybe they just wanted to give him some medication to sort of, you know -- //A: Yeah.	y	NA	T	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	some medication	medication	N	I	Indefinite	2	0	0	0	0	0	0	0	him	TRUE	medication	TRUE
dat-2727	US	SWBD	1016	F	1945	B: -- sometimes. //A: Yeah. Well, and probably, too, even those who might initially be opposed, once they got into it then, they, you know, would see that, hey this, this is giving me some benefit -- //B: Uh-huh. //A: -- as well. I mean, they, they might not express it in words --	y	NA	A	D	giving	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	some benefit	benefit	N	I	Indefinite	2	0	0	0	0	0	0	0	me	TRUE	benefit	TRUE
dat-2728	US	SWBD	1016	F	1945	and so forth. I thought it had some nice, well thought out, uh, parts to it. //A: Uh-huh. //B: She gave him an F on that paper. And I thought, well now, here you have a student who is trying to pass, who is struggling with your subject and you give them an F on something that doesn't seem that bad to me. What are you telling that student? You're telling them that, hey, you might as well forget it, #you know.#	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	an F	F	N	I	Indefinite	2	0	0	0	0	0	0	0	them	TRUE	f	TRUE
dat-2729	US	SWBD	1018	F	1962	A: Yeah. I agree [laughter]. //B: I really do. //A: I agree. I think it also gives a woman a chance, if she does have a job and a career, it gives the man and the wife both the chance to both be working and maybe save up some money and then it gives her a little more option if she wants to stay home with the children while they're young, //B: Uh-huh.	y	NA	A	D	gives	NA	a woman	woman	N	A	Indefinite	2	0	0	0	0	0	0	a chance	chance	N	I	Indefinite	2	0	0	0	0	0	0	0	woman	TRUE	chance	TRUE
dat-2730	US	SWBD	1018	F	1962	B: But, but there goes that motivation thing again [laughter]. //A: Right. Well, I enjoy playing with my cats. I don't know if you'd call that a hobby, but I have two cats, and I gave them a bath tonight, so they're a little bit angry at me [laughter]. //B: [Laughter] (( )). Can you --	y	NA	A	D	gave	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	a bath	bath	N	I	Indefinite	2	0	0	0	0	0	0	0	them	TRUE	bath	TRUE
dat-2731	US	SWBD	1019	M	1941	A: My husband feels that they'll come and collect everybody's guns. //B: Yeah. I guess that could happen. It's just like the, uh, the social security system [noise]. Once they, uh, they gave everybody a number and now they're making you, uh, uh, get one at, at birth. //A: [Clanging].	y	NA	A	D	gave	NA	everybody	everybody	I	A	Definite	1	0	0	0	0	0	0	a number	number	N	I	Indefinite	2	0	0	0	0	0	0	0	everybody	TRUE	number	TRUE
dat-2732	US	SWBD	1019	M	1941	A: #That's# a good point. //B: And, you know, it, it, even after you wait your nine days, if you don't know how to handle it, it's just like putting someone in an automobile that doesn't know how to drive. And you give him a license because he waited nine days. //A: Yeah. That's, and, {pause} yeah.	y	NA	A	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	a license	license	N	I	Indefinite	2	0	0	0	0	0	0	0	him	TRUE	license	TRUE
dat-2733	US	SWBD	1019	M	1941	A: Plus, the, the, uh, the vet sent me a bill for what he did [swallowing] and, uh, then she recouped. She was okay for a couple of years. And then she got sick on me again and I brought her to a different vet this time and I told the vet what medication I had given her and everything [sniffing]. And, uh, [he gave me the medication], the same medication that I gave her the last time and she was okay and she's been okay every since. It's been about two years now. //B: Huh. Well, that's great, it really is. I, [laughter] I'm glad ((that))	y	NA	T	D	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	the medication	medication	N	I	Definite	2	0	0	0	0	0	0	0	me	TRUE	medication	TRUE
